dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,4.031400,14.260578,0.755940,1.342181,1.299815,1.738614,0.354862
0.010000,4.044092,14.265333,0.769493,1.355363,1.318171,1.835611,0.361949
0.010000,4.056875,14.270225,0.783181,1.368738,1.337501,1.933003,0.369094
0.010000,4.069750,14.275259,0.797004,1.382316,1.357808,2.030763,0.376295
0.010000,4.082715,14.280436,0.810965,1.396107,1.379090,2.128182,0.383552
0.010000,4.095772,14.285761,0.825066,1.410120,1.401344,2.225370,0.390861
0.010000,4.108922,14.291236,0.839310,1.424366,1.424562,2.321786,0.398220
0.010000,4.122164,14.296864,0.853698,1.438853,1.448735,2.417337,0.405629
0.010000,4.135499,14.302650,0.868234,1.453592,1.473850,2.511532,0.413083
0.010000,4.148927,14.308596,0.882920,1.468590,1.499893,2.604222,0.420582
0.010000,4.162449,14.314705,0.897759,1.483859,1.526842,2.694921,0.428122
0.010000,4.176067,14.320982,0.912753,1.499406,1.554678,2.783576,0.435702
0.010000,4.189779,14.327429,0.927905,1.515239,1.583373,2.869553,0.443318
0.010000,4.203587,14.334051,0.943219,1.531368,1.612902,2.952861,0.450968
0.010000,4.217492,14.340850,0.958697,1.547801,1.643231,3.032894,0.458650
0.010000,4.231493,14.347831,0.974342,1.564544,1.674327,3.109623,0.466360
0.010000,4.245593,14.354998,0.990158,1.581606,1.706152,3.182557,0.474097
0.010000,4.259790,14.362353,1.006148,1.598992,1.738668,3.251513,0.481856
0.010000,4.274087,14.369901,1.022315,1.616710,1.771829,3.316185,0.489635
0.010000,4.288484,14.377645,1.038663,1.634766,1.805594,3.376412,0.497432
0.010000,4.302981,14.385591,1.055195,1.653166,1.839911,3.431738,0.505242
0.010000,4.317580,14.393740,1.071914,1.671913,1.874733,3.482242,0.513064
0.010000,4.332280,14.402098,1.088824,1.691013,1.910008,3.527500,0.520894
0.010000,4.347083,14.410669,1.105929,1.710470,1.945682,3.567405,0.528728
0.010000,4.361988,14.419455,1.123231,1.730287,1.981701,3.601898,0.536564
0.010000,4.376998,14.428462,1.140736,1.750467,2.018008,3.630650,0.544398
0.010000,4.392112,14.437694,1.158446,1.771012,2.054546,3.653831,0.552228
0.010000,4.407331,14.447154,1.176366,1.791925,2.091257,3.671094,0.560049
0.010000,4.422655,14.456846,1.194498,1.813206,2.128083,3.682631,0.567860
0.010000,4.438085,14.466775,1.212846,1.834855,2.164966,3.688282,0.575655
0.010000,4.453621,14.476944,1.231415,1.856874,2.201847,3.688114,0.583433
0.010000,4.469265,14.487358,1.250207,1.879261,2.238669,3.682153,0.591190
0.010000,4.485016,14.498020,1.269228,1.902014,2.275374,3.670490,0.598923
0.010000,4.500874,14.508934,1.288479,1.925133,2.311906,3.653212,0.606628
0.010000,4.516838,14.520103,1.307962,1.948269,2.313573,0.166720,0.614301
0.010000,4.532901,14.531525,1.327672,1.971063,2.279431,-3.414262,0.621937
0.010000,4.549059,14.543201,1.347607,1.993498,2.243478,-3.595228,0.629529
0.010000,4.565306,14.555129,1.367763,2.015554,2.205600,-3.787855,0.637072
0.010000,4.581636,14.567309,1.388135,2.037211,2.165688,-3.991166,0.644560
0.010000,4.598045,14.579738,1.408719,2.058448,2.123647,-4.204112,0.651990
0.010000,4.614525,14.592416,1.429512,2.079241,2.079390,-4.425665,0.659355
0.010000,4.631073,14.605338,1.450508,2.099570,2.032843,-4.654754,0.666651
0.010000,4.647682,14.618504,1.471702,2.119409,1.983940,-4.890238,0.673874
0.010000,4.664346,14.631910,1.493089,2.138736,1.932630,-5.131084,0.681019
0.010000,4.681060,14.645553,1.514664,2.157524,1.878867,-5.376204,0.688082
0.010000,4.697819,14.659429,1.536422,2.175750,1.822623,-5.624447,0.695060
0.010000,4.714616,14.673534,1.558356,2.193389,1.763874,-5.874911,0.701948
0.010000,4.731445,14.687864,1.580460,2.210415,1.702608,-6.126551,0.708744
0.010000,4.748302,14.702415,1.602728,2.226804,1.638825,-6.378292,0.715443
0.010000,4.765180,14.717181,1.625153,2.242529,1.572531,-6.629448,0.722044
0.010000,4.782073,14.732157,1.647729,2.257566,1.503742,-6.878945,0.728543
0.010000,4.798976,14.747337,1.670448,2.271891,1.432480,-7.126143,0.734938
0.010000,4.815883,14.762716,1.693302,2.285479,1.358778,-7.370222,0.741227
0.010000,4.832788,14.778286,1.716285,2.298306,1.282673,-7.610518,0.747407
0.010000,4.849688,14.794045,1.739393,2.310734,1.242824,-3.984913,0.753477
0.010000,4.866583,14.809990,1.762624,2.323137,1.240312,-0.251121,0.759439
0.010000,4.883474,14.826120,1.785979,2.335509,1.237187,-0.312514,0.765291
0.010000,4.900359,14.842433,1.809458,2.347844,1.233490,-0.369692,0.771035
0.010000,4.917239,14.858928,1.833059,2.360136,1.229261,-0.422913,0.776670
0.010000,4.934114,14.875603,1.856783,2.372382,1.224540,-0.472095,0.782198
0.010000,4.950983,14.892457,1.880629,2.384575,1.219366,-0.517465,0.787618
0.010000,4.967848,14.909487,1.904596,2.396713,1.213774,-0.559133,0.792932
0.010000,4.984707,14.926691,1.928684,2.408791,1.207802,-0.597210,0.798139
0.010000,5.001560,14.944069,1.952892,2.420806,1.201484,-0.631821,0.803240
0.010000,5.018409,14.961618,1.977219,2.432755,1.194853,-0.663065,0.808236
0.010000,5.035253,14.979335,2.001666,2.444634,1.187942,-0.691152,0.813127
