dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,20.635417,10.750509,29.757817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,10.600509,29.907817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,10.450509,30.057817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,10.300509,30.207817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,10.150509,30.357817,3.000000,0.000000,-0.000000,4.712389
0.050000,20.635417,10.000509,30.507817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,9.850509,30.657817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,9.700509,30.807817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,9.550509,30.957817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,9.400509,31.107817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,9.250509,31.257817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,9.100509,31.407817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,8.950509,31.557817,3.000000,-0.000000,0.000000,4.712389
0.050000,20.635417,8.800509,31.707817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,8.650509,31.857817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,8.500509,32.007817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,8.350509,32.157817,3.000000,-0.000000,-0.000000,4.712389
0.050000,20.635417,8.200509,32.307817,3.000000,0.000000,0.000000,4.712389
0.050000,20.635417,8.050509,32.457817,3.000000,0.000000,0.000000,4.712389
0.050000,20.633739,7.870962,32.637371,3.591083,11.821654,236.433080,4.686254
0.050000,20.624528,7.674032,32.834517,3.942922,7.036785,-95.697382,4.644718
0.050000,20.606648,7.474861,33.034488,3.999425,1.130054,-118.134612,4.600693
0.050000,20.579416,7.274011,33.237177,4.053765,1.086803,-0.865033,4.554272
0.050000,20.542215,7.072218,33.442370,4.103867,1.002040,-1.695251,4.505644
0.050000,20.494553,6.870399,33.649740,4.147404,0.870734,-2.626121,4.455097
0.050000,20.436114,6.669633,33.858839,4.181973,0.691393,-3.586820,4.403026
0.050000,20.366813,6.471114,34.069106,4.205345,0.467441,-4.479032,4.349924
0.050000,20.286823,6.276094,34.279893,4.215740,0.207895,-5.190932,4.296365
0.050000,20.196594,6.085797,34.490497,4.212084,-0.073113,-5.620159,4.242967
0.050000,20.096830,5.901339,34.700206,4.194180,-0.358089,-5.699525,4.190358
0.050000,19.988440,5.723652,34.908343,4.162736,-0.628884,-5.415891,4.139135
0.050000,19.872478,5.553436,35.114306,4.119256,-0.869595,-4.814215,4.089828
0.050000,19.750067,5.391132,35.317597,4.065814,-1.068838,-3.984869,4.042877
0.050000,19.622327,5.236931,35.517835,4.004773,-1.220827,-3.039777,3.998615
0.050000,19.490324,5.090797,35.714761,3.938514,-1.325174,-2.086941,3.957274
0.050000,19.355031,4.952511,35.908222,3.869226,-1.385757,-1.211664,3.918986
0.050000,19.217304,4.821714,36.098161,3.798768,-1.409164,-0.468141,3.883802
0.050000,19.077879,4.697952,36.284591,3.728609,-1.403182,0.119639,3.851709
0.050000,18.937377,4.580713,36.467582,3.659828,-1.375617,0.551312,3.822647
0.050000,18.796311,4.469460,36.647240,3.593151,-1.333530,0.841724,3.796522
0.050000,18.655107,4.363649,36.823690,3.529008,-1.282866,1.013294,3.773223
0.050000,18.514112,4.262748,36.997070,3.467591,-1.228346,1.090394,3.752629
0.050000,18.373615,4.166247,37.167516,3.408913,-1.173554,1.095834,3.734620
0.050000,18.233856,4.073664,37.335159,3.352858,-1.121097,1.049141,3.719080
0.050000,18.095040,3.984546,37.500119,3.299218,-1.072799,0.965974,3.705902
0.050000,17.957344,3.898470,37.662506,3.247724,-1.029884,0.858294,3.694992
0.050000,17.820928,3.815044,37.822409,3.198067,-0.993142,0.734829,3.686270
0.050000,17.685941,3.733907,37.979905,3.149914,-0.963058,0.601690,3.679668
0.050000,17.552524,3.654721,38.135051,3.102919,-0.939910,0.462965,3.675135
0.050000,17.420821,3.577177,38.287887,3.056726,-0.923848,0.321234,3.672637
0.050000,17.290975,3.500987,38.438436,3.010979,-0.914946,0.178036,3.672154
0.050000,17.163136,3.425886,38.586702,2.965317,-0.913235,0.034224,3.673681
0.050000,17.037466,3.351629,38.732671,2.919381,-0.918720,-0.109700,3.677231
0.050000,16.914136,3.277993,38.876311,2.872812,-0.931385,-0.253305,3.682832
0.050000,16.793331,3.204772,39.017574,2.825253,-0.951182,-0.395941,3.690527
0.050000,16.675252,3.131781,39.156392,2.776353,-0.978005,-0.536446,3.700375
0.050000,16.560116,3.058855,39.292680,2.725770,-1.011644,-0.672791,3.712451
0.050000,16.448157,2.985849,39.426339,2.673184,-1.051728,-0.801675,3.726841
0.050000,16.339624,2.912642,39.557255,2.618303,-1.097629,-0.918029,3.743649
0.050000,16.234780,2.839135,39.685299,2.560885,-1.148352,-1.014458,3.762984
0.050000,16.133902,2.765256,39.810337,2.500766,-1.202383,-1.080619,3.784967
0.050000,16.037268,2.690958,39.932232,2.437890,-1.257517,-1.102665,3.809717
0.050000,15.945156,2.616222,40.050849,2.372357,-1.310661,-1.062890,3.837353
0.050000,15.857830,2.541050,40.166073,2.304474,-1.357656,-0.939898,3.867978
0.050000,15.775531,2.465467,40.277814,2.234817,-1.393141,-0.709704,3.901670
0.050000,15.698567,2.389620,40.385870,2.161128,-1.473774,-1.612662,3.938409
0.050000,15.627448,2.313976,40.489696,2.076516,-1.692243,-4.369365,3.977931
0.050000,15.562664,2.239198,40.588634,1.978761,-1.955107,-5.257290,4.019715
0.050000,15.504455,2.165923,40.682216,1.871639,-2.142433,-3.746512,4.063070
0.050000,15.452754,2.094640,40.770275,1.761174,-2.209294,-1.337225,4.107241
0.050000,15.407129,2.025482,40.853126,1.657031,-2.082862,2.528630,4.151595
0.050000,15.366985,1.958350,40.931345,1.564381,-1.853010,4.597056,4.195625
0.050000,15.331757,1.893132,41.005470,1.482494,-1.637745,4.305289,4.238859
0.050000,15.300925,1.829722,41.075979,1.410174,-1.446382,3.827270,4.280873
0.050000,15.274020,1.768039,41.143274,1.345900,-1.285488,3.217882,4.321316
0.050000,15.250628,1.708039,41.207673,1.287979,-1.158420,2.541362,4.359905
0.050000,15.230380,1.649719,41.269408,1.234706,-1.065459,1.859208,4.396438
