dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,6.087809,24.259139,2.880106,2.959449,0.566559,-0.025149,0.330135
0.010000,6.115858,24.268755,2.909757,2.965113,0.566338,-0.022185,0.330443
0.010000,6.143957,24.278398,2.939465,2.970774,0.566146,-0.019177,0.330700
0.010000,6.172107,24.288066,2.969229,2.976434,0.565984,-0.016128,0.330908
0.010000,6.200310,24.297757,2.999050,2.982092,0.565854,-0.013047,0.331065
0.010000,6.228564,24.307470,3.028928,2.987750,0.565755,-0.009942,0.331173
0.010000,6.256871,24.317205,3.058862,2.993407,0.565686,-0.006814,0.331231
0.010000,6.285232,24.326958,3.088852,2.999063,0.565650,-0.003675,0.331240
0.010000,6.313646,24.336729,3.118899,3.004720,0.565644,-0.000528,0.331198
0.010000,6.342114,24.346517,3.149003,3.010376,0.565671,0.002620,0.331107
0.010000,6.370637,24.356320,3.179164,3.016034,0.565728,0.005764,0.330965
0.010000,6.399214,24.366137,3.209381,3.021692,0.565817,0.008896,0.330774
0.010000,6.427848,24.375965,3.239654,3.027351,0.565937,0.012008,0.330534
0.010000,6.456538,24.385805,3.269984,3.033012,0.566088,0.015099,0.330243
0.010000,6.485284,24.395654,3.300371,3.038675,0.566270,0.018159,0.329902
0.010000,6.514088,24.405510,3.330814,3.044340,0.566482,0.021180,0.329512
0.010000,6.542949,24.415373,3.361314,3.050007,0.566723,0.024161,0.329071
0.010000,6.571869,24.425241,3.391871,3.055677,0.566994,0.027093,0.328581
0.010000,6.600847,24.435113,3.422485,3.061350,0.567294,0.029964,0.328041
0.010000,6.629885,24.444986,3.453155,3.067026,0.567622,0.032779,0.327450
0.010000,6.658982,24.454859,3.483882,3.072706,0.567977,0.035522,0.326810
0.010000,6.688140,24.464732,3.514666,3.078389,0.568359,0.038192,0.326119
0.010000,6.717359,24.474601,3.545507,3.084077,0.568767,0.040776,0.325379
0.010000,6.746639,24.484467,3.576404,3.089769,0.569199,0.043273,0.324588
0.010000,6.775982,24.494327,3.607359,3.095466,0.569656,0.045676,0.323748
0.010000,6.805387,24.504179,3.638371,3.101167,0.570136,0.047975,0.322857
0.010000,6.834855,24.514023,3.669439,3.106873,0.570637,0.050165,0.321915
0.010000,6.864386,24.523856,3.700565,3.112585,0.571160,0.052239,0.320924
0.010000,6.893982,24.533677,3.731748,3.118302,0.571702,0.054190,0.319882
0.010000,6.923643,24.543485,3.762988,3.124025,0.572262,0.056011,0.318789
0.010000,6.953370,24.553277,3.794286,3.129753,0.572839,0.057693,0.317647
0.010000,6.983162,24.563053,3.825641,3.135487,0.573431,0.059227,0.316453
0.010000,7.013020,24.572810,3.857053,3.141228,0.574037,0.060614,0.315210
0.010000,7.042946,24.582546,3.888523,3.146974,0.574656,0.061843,0.313915
0.010000,7.072939,24.592262,3.920050,3.152727,0.575285,0.062894,0.312570
0.010000,7.103000,24.601953,3.951635,3.158486,0.575922,0.063778,0.311174
0.010000,7.133130,24.611620,3.983278,3.164252,0.576567,0.064481,0.309727
0.010000,7.163329,24.621259,4.014978,3.170024,0.577217,0.064984,0.308230
0.010000,7.193598,24.630871,4.046736,3.175803,0.577870,0.065294,0.306682
0.010000,7.223937,24.640452,4.078552,3.181588,0.578524,0.065404,0.305082
0.010000,7.254346,24.650001,4.110426,3.187380,0.579177,0.065280,0.303432
0.010000,7.284827,24.659516,4.142357,3.193178,0.579826,0.064952,0.301731
0.010000,7.315380,24.668996,4.174347,3.198983,0.580470,0.064385,0.299978
0.010000,7.346006,24.678438,4.206395,3.204794,0.581106,0.063579,0.298174
0.010000,7.376704,24.687842,4.238501,3.210611,0.581731,0.062524,0.296319
0.010000,7.407475,24.697205,4.270666,3.216435,0.582343,0.061214,0.294413
0.010000,7.438320,24.706525,4.302888,3.222264,0.582940,0.059639,0.292456
0.010000,7.469240,24.715801,4.335169,3.228099,0.583518,0.057790,0.290447
0.010000,7.500234,24.725031,4.367509,3.233940,0.584074,0.055660,0.288386
0.010000,7.531304,24.734212,4.399906,3.239786,0.584607,0.053245,0.286274
0.010000,7.562449,24.743344,4.432363,3.245637,0.585112,0.050521,0.284111
0.010000,7.593671,24.752423,4.464878,3.251493,0.585587,0.047493,0.281896
0.010000,7.624969,24.761449,4.497451,3.257353,0.586028,0.044164,0.279629
0.010000,7.656344,24.770419,4.530083,3.263218,0.586433,0.040481,0.277311
0.010000,7.687796,24.779332,4.562774,3.269086,0.586798,0.036498,0.274941
0.010000,7.719327,24.788185,4.595524,3.274957,0.587120,0.032152,0.272520
0.010000,7.750935,24.796977,4.628332,3.280831,0.587394,0.027464,0.270046
0.010000,7.782622,24.805705,4.661199,3.286707,0.587619,0.022423,0.267521
0.010000,7.814388,24.814368,4.694125,3.292585,0.587789,0.017016,0.264944
0.010000,7.846233,24.822963,4.727110,3.298464,0.587901,0.011229,0.262316
0.010000,7.878157,24.831489,4.760153,3.304343,0.587952,0.005070,0.259635
0.010000,7.910162,24.839944,4.793255,3.310223,0.587937,-0.001479,0.256903
0.010000,7.942246,24.848325,4.826416,3.316101,0.587853,-0.008422,0.254119
0.010000,7.974411,24.856631,4.859636,3.321978,0.587695,-0.015768,0.251283
0.010000,8.006656,24.864859,4.892915,3.327853,0.587460,-0.023520,0.248396
0.010000,8.038982,24.873008,4.926252,3.333724,0.587143,-0.031686,0.245456
0.010000,8.071389,24.881075,4.959648,3.339592,0.586740,-0.040277,0.242465
0.010000,8.103877,24.889058,4.993102,3.345454,0.586247,-0.049288,0.239423
0.010000,8.136447,24.896955,5.026615,3.351311,0.585660,-0.058732,0.236329
0.010000,8.169097,24.904764,5.060187,3.357160,0.584974,-0.068609,0.233183
0.010000,8.201830,24.912483,5.093817,3.363002,0.584185,-0.078929,0.229986
0.010000,8.234643,24.920109,5.127505,3.368835,0.583288,-0.089691,0.226738
0.010000,8.267539,24.927641,5.161252,3.374658,0.582279,-0.100897,0.223438
0.010000,8.300515,24.935077,5.195057,3.380469,0.581153,-0.112553,0.220087
0.010000,8.333574,24.942413,5.228919,3.386268,0.579907,-0.124659,0.216685
0.010000,8.366714,24.949649,5.262840,3.392054,0.578535,-0.137215,0.213232
0.010000,8.399935,24.956781,5.296818,3.397824,0.577032,-0.150226,0.209728
0.010000,8.433237,24.963808,5.330854,3.403578,0.575395,-0.163684,0.206174
0.010000,8.466621,24.970728,5.364947,3.409314,0.573619,-0.177595,0.202569
0.010000,8.500085,24.977537,5.399097,3.415031,0.571700,-0.191956,0.198913
0.010000,8.533631,24.984235,5.433305,3.420728,0.569632,-0.206758,0.195208
0.010000,8.567256,24.990818,5.467569,3.426402,0.567412,-0.222002,0.191452
0.010000,8.600962,24.997285,5.501889,3.432052,0.565035,-0.237685,0.187647
0.010000,8.634748,25.003633,5.536266,3.437677,0.562497,-0.253798,0.183792
0.010000,8.668613,25.009860,5.570699,3.443275,0.559794,-0.270335,0.179888
0.010000,8.702557,25.015963,5.605187,3.448844,0.556921,-0.287289,0.175935
0.010000,8.736579,25.021942,5.639731,3.454383,0.553875,-0.304649,0.171933
0.010000,8.770680,25.027792,5.674330,3.459889,0.550651,-0.322406,0.167883
0.010000,8.804858,25.033513,5.708984,3.465362,0.547245,-0.340550,0.163784
0.010000,8.839113,25.039101,5.743692,3.470798,0.543654,-0.359083,0.159638
0.010000,8.873445,25.044555,5.778454,3.476197,0.539875,-0.377930,0.155443
0.010000,8.907852,25.049872,5.813269,3.481556,0.535903,-0.397193,0.151202
0.010000,8.942334,25.055050,5.848138,3.486874,0.531736,-0.416712,0.146914
0.010000,8.976890,25.060088,5.883059,3.492147,0.527370,-0.436597,0.142580
0.010000,9.011520,25.064982,5.918033,3.497375,0.522802,-0.456755,0.138199
0.010000,9.046222,25.069730,5.953059,3.502556,0.518031,-0.477185,0.133773
0.010000,9.080996,25.074331,5.988135,3.507686,0.513052,-0.497865,0.129301
0.010000,9.115840,25.078782,6.023263,3.512765,0.507864,-0.518811,0.124785
0.010000,9.150755,25.083080,6.058441,3.517789,0.502465,-0.539892,0.120225
0.010000,9.185738,25.087225,6.093669,3.522758,0.496853,-0.561233,0.115621
0.010000,9.220788,25.091213,6.128945,3.527668,0.491026,-0.582689,0.110973
0.010000,9.255905,25.095043,6.164270,3.532518,0.484983,-0.604269,0.106283
0.010000,9.291087,25.098713,6.199643,3.537305,0.478723,-0.625977,0.101551
0.010000,9.326334,25.102219,6.235064,3.542028,0.472246,-0.647733,0.096777
0.010000,9.361643,25.105562,6.270531,3.546683,0.465550,-0.669557,0.091962
0.010000,9.397013,25.108737,6.306043,3.551270,0.458637,-0.691352,0.087107
0.010000,9.432443,25.111744,6.341601,3.555785,0.451505,-0.713154,0.082212
0.010000,9.467933,25.114580,6.377203,3.560226,0.444156,-0.734896,0.077278
0.010000,9.503479,25.117244,6.412849,3.564592,0.436591,-0.756546,0.072305
0.010000,9.539081,25.119733,6.448538,3.568880,0.428810,-0.778044,0.067295
0.010000,9.574737,25.122046,6.484269,3.573088,0.420816,-0.799445,0.062248
0.010000,9.610445,25.124180,6.520041,3.577215,0.412610,-0.820604,0.057164
0.010000,9.646204,25.126135,6.555854,3.581256,0.404195,-0.841476,0.052044
0.010000,9.682013,25.127908,6.591706,3.585212,0.395573,-0.862217,0.046890
0.010000,9.717868,25.129497,6.627597,3.589080,0.386748,-0.882534,0.041702
0.010000,9.753769,25.130901,6.663525,3.592857,0.377723,-0.902502,0.036480
0.010000,9.789714,25.132119,6.699491,3.596542,0.368501,-0.922208,0.031227
0.010000,9.825701,25.133148,6.735492,3.600133,0.359087,-0.941311,0.025941
0.010000,9.861727,25.133987,6.771528,3.603628,0.349486,-0.960147,0.020625
0.010000,9.897792,25.134634,6.807598,3.607025,0.339702,-0.978363,0.015278
0.010000,9.933892,25.135089,6.843702,3.610322,0.329742,-0.996017,0.009903
0.010000,9.970026,25.135349,6.879837,3.613518,0.319610,-1.013217,0.004499
0.010000,10.005270,25.135416,6.915080,3.524354,-8.916421,-923.603079,6.283011
0.010000,10.036473,25.135394,6.946284,3.120379,-40.397527,-3148.110638,6.281951
0.010000,10.067739,25.135338,6.977550,3.126562,0.618303,4101.583002,6.280837
0.010000,10.099067,25.135247,7.008878,3.132795,0.623295,0.499193,6.279667
0.010000,10.130457,25.135117,7.040269,3.139080,0.628546,0.525091,6.278442
0.010000,10.161911,25.134948,7.071723,3.145421,0.634060,0.551409,6.277161
0.010000,10.193429,25.134737,7.103241,3.151819,0.639841,0.578157,6.275824
0.010000,10.225010,25.134483,7.134824,3.158278,0.645895,0.605357,6.274430
0.010000,10.256657,25.134183,7.166472,3.164800,0.652224,0.632919,6.272979
0.010000,10.288369,25.133835,7.198186,3.171389,0.658834,0.661026,6.271469
0.010000,10.320147,25.133438,7.229966,3.178046,0.665731,0.689612,6.269901
0.010000,10.351992,25.132990,7.261814,3.184775,0.672917,0.718636,6.268274
0.010000,10.383903,25.132487,7.293730,3.191579,0.680400,0.748266,6.266586
0.010000,10.415883,25.131928,7.325714,3.198461,0.688184,0.778421,6.264838
0.010000,10.447931,25.131311,7.357769,3.205424,0.696275,0.809076,6.263029
0.010000,10.480049,25.130634,7.389893,3.212471,0.704679,0.840400,6.261158
0.010000,10.512236,25.129894,7.422089,3.219605,0.713401,0.872249,6.259224
0.010000,10.544495,25.129089,7.454358,3.226829,0.722449,0.904789,6.257226
0.010000,10.576824,25.128216,7.486699,3.234147,0.731828,0.937866,6.255164
0.010000,10.609226,25.127273,7.519115,3.241563,0.741545,0.971698,6.253036
0.010000,10.641701,25.126259,7.551605,3.249079,0.751606,1.006125,6.250843
0.010000,10.674250,25.125169,7.584172,3.256699,0.762019,1.041283,6.248582
0.010000,10.706873,25.124002,7.616817,3.264427,0.772790,1.077123,6.246253
0.010000,10.739572,25.122754,7.649539,3.272266,0.783927,1.113721,6.243855
0.010000,10.772348,25.121424,7.682342,3.280221,0.795437,1.150969,6.241387
0.010000,10.805200,25.120009,7.715225,3.288294,0.807327,1.189030,6.238848
0.010000,10.838131,25.118505,7.748189,3.296490,0.819605,1.227844,6.236236
0.010000,10.871140,25.116910,7.781238,3.304813,0.832280,1.267405,6.233552
0.010000,10.904230,25.115220,7.814370,3.313266,0.845357,1.307757,6.230793
0.010000,10.937400,25.113434,7.847589,3.321855,0.858847,1.348960,6.227958
0.010000,10.970653,25.111547,7.880895,3.330582,0.872754,1.390757,6.225047
